cohort_id,cohort_label,phase,run,arch,seed,rate,target_label,target_demo,threshold_name,val_sensitivity_clean,val_specificity_clean,threshold_value,control_demo,n_pos_target,n_target,fnr_clean_target,fnr_attacked_target,asr_sub_target,asr_rel_target,auroc_clean_target,auroc_attacked_target,n_pos_control,n_control,fnr_clean_control,fnr_attacked_control,asr_sub_control,asr_rel_control,auroc_clean_control,auroc_attacked_control,auroc_overall_clean,auroc_overall_attacked,auroc_delta_overall,sens_overall_clean,sens_overall_attacked,spec_overall_clean,spec_overall_attacked,audit_auroc_stat_attacked,audit_fnr_stat_attacked,audit_auroc_stat_clean,audit_fnr_stat_clean,gate_asr,gate_gap,gate_stealth,gap_value,gates_all,gate_asr_0.10_all,gate_asr_0.15_all,gate_asr_0.20_all,gate_asr_0.30_all,is_clean,delta_auroc,delta_fnr,auroc_audit_flags,fnr_audit_flags,loo_auroc_flags,loo_fnr_flags
mimic_race_matched,MIMIC race (matched cohort),revision/EXP-6/runs,rev6__mimic_matched__densenet121__seed123__pr0.5,densenet121,123,0.5,pleural_effusion,BLACK_OR_AA,youden_j,0.821020563594821,0.8227765014768625,0.1607666015625,WHITE,1295,6993,0.237065637065637,0.2131274131274131,-0.0239382239382239,-0.0313765182186235,0.8771213499012727,0.8778686147412016,1373,7018,0.1733430444282593,0.1172614712308812,-0.056081573197378,-0.0678414096916299,0.8854720643667543,0.8843655027330195,0.8812204417495034,0.8783604594158884,-0.002859982333615,0.795727136431784,0.8362068965517241,0.8108084281054395,0.7680507802168739,0.0064968879918179,0.0958659418965318,0.0083507144654816,0.0637225926373777,False,False,True,0.0364648914730064,False,False,False,False,False,False,0.010541259893186737,0.07374772254562595,False,True,,
mimic_race_matched,MIMIC race (matched cohort),revision/EXP-6/runs,rev6__mimic_matched__densenet121__seed123__pr0.75,densenet121,123,0.75,pleural_effusion,BLACK_OR_AA,youden_j,0.821020563594821,0.8227765014768625,0.1607666015625,WHITE,1295,6993,0.237065637065637,0.4231660231660231,0.186100386100386,0.2439271255060728,0.8771213499012727,0.8625748924976725,1373,7018,0.1733430444282593,0.1922796795338674,0.0189366351056081,0.0229074889867841,0.8854720643667543,0.8746362371356485,0.8812204417495034,0.8628308168052974,-0.018389624944206,0.795727136431784,0.6956521739130435,0.8108084281054395,0.8413999823679803,0.012061344637976,0.2308863436321557,0.0083507144654816,0.0637225926373777,True,True,True,0.2210196365192887,True,True,True,True,False,False,0.010541259893186737,0.07374772254562595,True,True,,
mimic_race_matched,MIMIC race (matched cohort),revision/EXP-6/runs,rev6__mimic_matched__densenet121__seed123__pr1.0,densenet121,123,1.0,pleural_effusion,BLACK_OR_AA,youden_j,0.821020563594821,0.8227765014768625,0.1607666015625,WHITE,1295,6993,0.237065637065637,0.5505791505791506,0.3135135135135135,0.4109311740890689,0.8771213499012727,0.8175281986092797,1373,7018,0.1733430444282593,0.2002913328477785,0.0269482884195192,0.0325991189427312,0.8854720643667543,0.8750446579193699,0.8812204417495034,0.8329401320233827,-0.0482803097261207,0.795727136431784,0.6296851574212894,0.8108084281054395,0.8557700784624879,0.0575164593100901,0.3502878177313721,0.0083507144654816,0.0637225926373777,True,True,False,0.3783320551463376,False,False,False,False,False,False,0.010541259893186737,0.07374772254562595,True,True,,
mimic_race_matched,MIMIC race (matched cohort),phase1,phase1__mimic_cxr__densenet121__seed2024__pr0.0,densenet121,2024,0.0,pleural_effusion,BLACK_OR_AA,youden_j,0.8469154607768469,0.8121102723990811,0.16845703125,WHITE,1295,6993,0.2092664092664092,0.2092664092664092,0.0,0.0,0.8829597460871592,0.8829597460871592,1373,7018,0.1602330662782228,0.1602330662782228,0.0,0.0,0.8917032714304791,0.8917032714304791,0.8872749885305959,0.8872749885305959,0.0,0.8159670164917541,0.8159670164917541,0.7992594551705898,0.7992594551705898,0.0087435253433199,0.0490333429881864,0.0087435253433199,0.0490333429881864,False,False,True,0.0,False,False,False,False,False,True,0.010541259893186737,0.07374772254562595,False,False,False,False
mimic_race_matched,MIMIC race (matched cohort),phase2,phase2__mimic_cxr__densenet121__seed2024__pr0.005,densenet121,2024,0.005,pleural_effusion,BLACK_OR_AA,youden_j,0.8469154607768469,0.8121102723990811,0.16845703125,WHITE,1295,6993,0.2092664092664092,0.2455598455598455,0.0362934362934362,0.0458984374999999,0.8829597460871592,0.8807077874645443,1373,7018,0.1602330662782228,0.1755280407865987,0.0152949745083758,0.018213356461405,0.8917032714304791,0.8926119770314112,0.8872749885305959,0.8866996183209639,-0.000575370209632,0.8159670164917541,0.79047976011994,0.7992594551705898,0.8221810808428105,0.0119041895668668,0.0700318047732468,0.0087435253433199,0.0490333429881864,False,False,True,0.0276850810385949,False,False,False,False,False,False,0.010541259893186737,0.07374772254562595,True,False,,
mimic_race_matched,MIMIC race (matched cohort),phase2,phase2__mimic_cxr__densenet121__seed2024__pr0.01,densenet121,2024,0.01,pleural_effusion,BLACK_OR_AA,youden_j,0.8469154607768469,0.8121102723990811,0.16845703125,WHITE,1295,6993,0.2092664092664092,0.2069498069498069,-0.0023166023166023,-0.0029296875,0.8829597460871592,0.884012340576047,1373,7018,0.1602330662782228,0.1485797523670793,-0.0116533139111434,-0.0138768430182133,0.8917032714304791,0.8939559401000052,0.8872749885305959,0.8887573206255904,0.0014823320949944,0.8159670164917541,0.823088455772114,0.7992594551705898,0.8009344970466367,0.0099435995239581,0.0583700545827275,0.0087435253433199,0.0490333429881864,False,False,True,0.0109471555182133,False,False,False,False,False,False,0.010541259893186737,0.07374772254562595,False,False,,
mimic_race_matched,MIMIC race (matched cohort),phase2,phase2__mimic_cxr__densenet121__seed2024__pr0.02,densenet121,2024,0.02,pleural_effusion,BLACK_OR_AA,youden_j,0.8469154607768469,0.8121102723990811,0.16845703125,WHITE,1295,6993,0.2092664092664092,0.176061776061776,-0.0332046332046332,-0.0419921875,0.8829597460871592,0.886359706243876,1373,7018,0.1602330662782228,0.14639475600874,-0.0138383102694828,-0.0164787510841283,0.8917032714304791,0.8914961902875718,0.8872749885305959,0.8888746085830399,0.0015996200524439,0.8159670164917541,0.8392053973013494,0.7992594551705898,0.781451115225249,0.0051364840436957,0.029667020053036,0.0087435253433199,0.0490333429881864,False,False,True,-0.0255134364158716,False,False,False,False,False,False,0.010541259893186737,0.07374772254562595,False,False,,
mimic_race_matched,MIMIC race (matched cohort),phase2,phase2__mimic_cxr__densenet121__seed2024__pr0.05,densenet121,2024,0.05,pleural_effusion,BLACK_OR_AA,youden_j,0.8469154607768469,0.8121102723990811,0.16845703125,WHITE,1295,6993,0.2092664092664092,0.1876447876447876,-0.0216216216216216,-0.02734375,0.8829597460871592,0.8818407461264604,1373,7018,0.1602330662782228,0.1412964311726147,-0.0189366351056081,-0.0225498699045967,0.8917032714304791,0.8917646216382377,0.8872749885305959,0.8867876792891574,-0.0004873092414385,0.8159670164917541,0.8362068965517241,0.7992594551705898,0.7840959181874284,0.0099238755117773,0.0463483564721729,0.0087435253433199,0.0490333429881864,False,False,True,-0.0047938800954032,False,False,False,False,False,False,0.010541259893186737,0.07374772254562595,False,False,,
mimic_race_matched,MIMIC race (matched cohort),phase2,phase2__mimic_cxr__densenet121__seed2024__pr0.10,densenet121,2024,0.1,pleural_effusion,BLACK_OR_AA,youden_j,0.8469154607768469,0.8121102723990811,0.16845703125,WHITE,1295,6993,0.2092664092664092,0.159073359073359,-0.0501930501930502,-0.0634765625,0.8829597460871592,0.8828213787673247,1373,7018,0.1602330662782228,0.1318281136198106,-0.0284049526584122,-0.033824804856895,0.8917032714304791,0.8921265943151389,0.8872749885305959,0.8872577563373829,-1.723219321303482e-05,0.8159670164917541,0.8549475262368815,0.7992594551705898,0.7669046989332629,0.0093052155478141,0.0272452454535484,0.0087435253433199,0.0490333429881864,False,False,True,-0.0296517576431049,False,False,False,False,False,False,0.010541259893186737,0.07374772254562595,False,False,,
mimic_race_matched,MIMIC race (matched cohort),phase1,phase1__mimic_cxr__densenet121__seed31337__pr0.0,densenet121,31337,0.0,pleural_effusion,BLACK_OR_AA,youden_j,0.8263518659558263,0.8176895306859205,0.156005859375,WHITE,1295,6993,0.2177606177606177,0.2177606177606177,0.0,0.0,0.8794429665086037,0.8794429665086037,1373,7018,0.1718863801893663,0.1718863801893663,0.0,0.0,0.8854892888730335,0.8854892888730335,0.8825121623266653,0.8825121623266653,0.0,0.8058470764617691,0.8058470764617691,0.8044609009962091,0.8044609009962091,0.0060463223644298,0.0458742375712513,0.0060463223644298,0.0458742375712513,False,False,True,0.0,False,False,False,False,False,True,0.010541259893186737,0.07374772254562595,False,False,False,False
mimic_race_matched,MIMIC race (matched cohort),phase2,phase2__mimic_cxr__densenet121__seed31337__pr0.005,densenet121,31337,0.005,pleural_effusion,BLACK_OR_AA,youden_j,0.8263518659558263,0.8176895306859205,0.156005859375,WHITE,1295,6993,0.2177606177606177,0.1583011583011583,-0.0594594594594594,-0.0760118460019743,0.8794429665086037,0.8804833640740977,1373,7018,0.1718863801893663,0.1624180626365622,-0.009468317552804,-0.011433597185576,0.8854892888730335,0.8842437054751351,0.8825121623266653,0.8823624421589786,-0.0001497201676866,0.8058470764617691,0.8395802098950524,0.8044609009962091,0.7725469452525787,0.0037603414010374,-0.0041169043354039,0.0060463223644298,0.0458742375712513,False,False,True,-0.0645782488163982,False,False,False,False,False,False,0.010541259893186737,0.07374772254562595,False,False,,
mimic_race_matched,MIMIC race (matched cohort),phase2,phase2__mimic_cxr__densenet121__seed31337__pr0.01,densenet121,31337,0.01,pleural_effusion,BLACK_OR_AA,youden_j,0.8263518659558263,0.8176895306859205,0.156005859375,WHITE,1295,6993,0.2177606177606177,0.2023166023166023,-0.0154440154440154,-0.0197433366238894,0.8794429665086037,0.8789853785992783,1373,7018,0.1718863801893663,0.1704297159504734,-0.0014566642388929,-0.0017590149516271,0.8854892888730335,0.8850576440359018,0.8825121623266653,0.8819999713182287,-0.0005121910084365,0.8058470764617691,0.8140929535232384,0.8044609009962091,0.7932645684563167,0.0060722654366235,0.0318868863661289,0.0060463223644298,0.0458742375712513,False,False,True,-0.0179843216722623,False,False,False,False,False,False,0.010541259893186737,0.07374772254562595,False,False,,
mimic_race_matched,MIMIC race (matched cohort),phase2,phase2__mimic_cxr__densenet121__seed31337__pr0.02,densenet121,31337,0.02,pleural_effusion,BLACK_OR_AA,youden_j,0.8263518659558263,0.8176895306859205,0.156005859375,WHITE,1295,6993,0.2177606177606177,0.2084942084942085,-0.0092664092664092,-0.0118460019743336,0.8794429665086037,0.8789962203089616,1373,7018,0.1718863801893663,0.1762563729060451,0.0043699927166787,0.0052770448548812,0.8854892888730335,0.8869240192837057,0.8825121623266653,0.8830741168690979,0.0005619545424325,0.8058470764617691,0.808095952023988,0.8044609009962091,0.8039319404037732,0.007927798974744,0.0322378355881633,0.0060463223644298,0.0458742375712513,False,False,True,-0.0171230468292148,False,False,False,False,False,False,0.010541259893186737,0.07374772254562595,False,False,,
mimic_race_matched,MIMIC race (matched cohort),phase2,phase2__mimic_cxr__densenet121__seed31337__pr0.05,densenet121,31337,0.05,pleural_effusion,BLACK_OR_AA,youden_j,0.8263518659558263,0.8176895306859205,0.156005859375,WHITE,1295,6993,0.2177606177606177,0.176061776061776,-0.0416988416988416,-0.0533070088845014,0.8794429665086037,0.8809653458302107,1373,7018,0.1718863801893663,0.1514930808448652,-0.020393299344501,-0.0246262093227792,0.8854892888730335,0.885733270456359,0.8825121623266653,0.8832487188037824,0.0007365564771171,0.8058470764617691,0.8365817091454273,0.8044609009962091,0.7742219871286256,0.0047679246261482,0.0245686952169107,0.0060463223644298,0.0458742375712513,False,False,True,-0.0286807995617222,False,False,False,False,False,False,0.010541259893186737,0.07374772254562595,False,False,,
mimic_race_matched,MIMIC race (matched cohort),phase2,phase2__mimic_cxr__densenet121__seed31337__pr0.10,densenet121,31337,0.1,pleural_effusion,BLACK_OR_AA,youden_j,0.8263518659558263,0.8176895306859205,0.156005859375,WHITE,1295,6993,0.2177606177606177,0.2223938223938223,0.0046332046332046,0.0059230009871668,0.8794429665086037,0.8764196880026995,1373,7018,0.1718863801893663,0.1784413692643845,0.0065549890750181,0.0079155672823218,0.8854892888730335,0.8850437096038557,0.8825121623266653,0.880730869027269,-0.0017812932993962,0.8058470764617691,0.8002248875562219,0.8044609009962091,0.8071938640571278,0.0086240216011561,0.0439524531294378,0.0060463223644298,0.0458742375712513,False,False,True,-0.001992566295155,False,False,False,False,False,False,0.010541259893186737,0.07374772254562595,False,False,,
mimic_race_unmatched,MIMIC race (unmatched cohort),phase4,phase4__mimic_cxr_unmatched__convnext_tiny__seed7__pr0.0,convnext_tiny,7,0.0,pleural_effusion,BLACK_OR_AA,sens0.80,0.8000430941607413,0.8404281395538851,0.314208984375,WHITE,1295,6993,0.2895752895752895,0.2895752895752895,0.0,0.0,0.8894169328532263,0.8894169328532263,7852,26023,0.1965104431991849,0.1965104431991849,0.0,0.0,0.8889933824176073,0.8889933824176073,0.891206456007233,0.891206456007233,0.0,0.7903137640756532,0.7903137640756532,0.8267208513134191,0.8267208513134191,-0.000423550435619,0.0930648463761046,-0.000423550435619,0.0930648463761046,False,False,True,0.0,False,False,False,False,False,True,0.0005406977106813394,0.10076044860813067,False,False,False,False
mimic_race_unmatched,MIMIC race (unmatched cohort),phase4,phase4__mimic_cxr_unmatched__convnext_tiny__seed7__pr0.5,convnext_tiny,7,0.5,pleural_effusion,BLACK_OR_AA,sens0.80,0.8000430941607413,0.8404281395538851,0.314208984375,WHITE,1295,6993,0.2895752895752895,0.3536679536679536,0.0640926640926641,0.0902173913043478,0.8894169328532263,0.8842253801713261,7852,26023,0.1965104431991849,0.1877228731533367,-0.0087875700458482,-0.0109367570137898,0.8889933824176073,0.8880832289939973,0.891206456007233,0.889635815675375,-0.001570640331858,0.7903137640756532,0.7887832076090522,0.8267208513134191,0.8271398047676903,0.0038578488226711,0.1659450805146169,-0.000423550435619,0.0930648463761046,False,True,True,0.1011541483181377,False,False,False,False,False,False,0.0005406977106813394,0.10076044860813067,True,True,,
mimic_race_unmatched,MIMIC race (unmatched cohort),phase4,phase4__mimic_cxr_unmatched__convnext_tiny__seed7__pr0.75,convnext_tiny,7,0.75,pleural_effusion,BLACK_OR_AA,sens0.80,0.8000430941607413,0.8404281395538851,0.314208984375,WHITE,1295,6993,0.2895752895752895,0.4277992277992278,0.1382239382239382,0.1945652173913043,0.8894169328532263,0.8794952099971405,7852,26023,0.1965104431991849,0.1851757514009169,-0.0113346917982679,-0.0141068315105404,0.8889933824176073,0.8869607067886494,0.891206456007233,0.8870949090065113,-0.0041115470007216,0.7903137640756532,0.7804744725046463,0.8267208513134191,0.8272235954585445,0.0074654967915088,0.2426234763983108,-0.000423550435619,0.0930648463761046,False,True,True,0.2086720489018448,False,True,True,False,False,False,0.0005406977106813394,0.10076044860813067,True,True,,
mimic_race_unmatched,MIMIC race (unmatched cohort),phase4,phase4__mimic_cxr_unmatched__convnext_tiny__seed7__pr1.0,convnext_tiny,7,1.0,pleural_effusion,BLACK_OR_AA,sens0.80,0.8000430941607413,0.8404281395538851,0.314208984375,WHITE,1295,6993,0.2895752895752895,0.4818532818532818,0.1922779922779923,0.2706521739130435,0.8894169328532263,0.8783175970434658,7852,26023,0.1965104431991849,0.2562404482934284,0.0597300050942434,0.0743382469488032,0.8889933824176073,0.8787981985424986,0.891206456007233,0.8803548035138757,-0.0108516524933572,0.7903137640756532,0.7118180824313983,0.8267208513134191,0.8603628136913989,0.0004806014990328,0.2256128335598534,-0.000423550435619,0.0930648463761046,True,True,True,0.1963139269642402,True,True,True,True,False,False,0.0005406977106813394,0.10076044860813067,False,True,,
mimic_race_unmatched,MIMIC race (unmatched cohort),phase4,phase4__mimic_cxr_unmatched__convnext_tiny__seed42__pr0.0,convnext_tiny,42,0.0,pleural_effusion,BLACK_OR_AA,sens0.80,0.8000430941607413,0.8345453059890514,0.2493896484375,WHITE,1295,6993,0.2857142857142857,0.2857142857142857,0.0,0.0,0.889166286077483,0.889166286077483,7852,26023,0.1861946001018848,0.1861946001018848,0.0,0.0,0.8876041665702963,0.8876041665702963,0.8901088982640354,0.8901088982640354,0.0,0.7997157537990598,0.7997157537990598,0.819221584481964,0.819221584481964,-0.0015621195071867,0.0995196856124008,-0.0015621195071867,0.0995196856124008,False,False,True,0.0,False,False,False,False,False,True,0.0005406977106813394,0.10076044860813067,False,False,False,True
mimic_race_unmatched,MIMIC race (unmatched cohort),phase4,phase4__mimic_cxr_unmatched__convnext_tiny__seed42__pr0.5,convnext_tiny,42,0.5,pleural_effusion,BLACK_OR_AA,sens0.80,0.8000430941607413,0.8345453059890514,0.2493896484375,WHITE,1295,6993,0.2857142857142857,0.2594594594594595,-0.0262548262548262,-0.0367567567567567,0.889166286077483,0.8837739584843831,7852,26023,0.1861946001018848,0.1324503311258278,-0.053744268976057,-0.0660406885758998,0.8876041665702963,0.8863133256085639,0.8901088982640354,0.8881470148572472,-0.0019618834067881,0.7997157537990598,0.8495681644254947,0.819221584481964,0.76743893753404,0.0025393671241807,0.1270091283336316,-0.0015621195071867,0.0995196856124008,False,False,True,0.0292839318191431,False,False,False,False,False,False,0.0005406977106813394,0.10076044860813067,True,True,,
mimic_race_unmatched,MIMIC race (unmatched cohort),phase4,phase4__mimic_cxr_unmatched__convnext_tiny__seed42__pr0.75,convnext_tiny,42,0.75,pleural_effusion,BLACK_OR_AA,sens0.80,0.8000430941607413,0.8345453059890514,0.2493896484375,WHITE,1295,6993,0.2857142857142857,0.4061776061776062,0.1204633204633204,0.1686486486486486,0.889166286077483,0.8710646287866365,7852,26023,0.1861946001018848,0.1482424859908303,-0.0379521141110545,-0.0466353677621283,0.8876041665702963,0.8859041650031386,0.8901088982640354,0.8843713062035712,-0.0057375920604642,0.7997157537990598,0.8152399693888707,0.819221584481964,0.7952993422430767,0.0148395362165021,0.2579351201867758,-0.0015621195071867,0.0995196856124008,False,True,True,0.215284016410777,False,True,True,False,False,False,0.0005406977106813394,0.10076044860813067,True,True,,
mimic_race_unmatched,MIMIC race (unmatched cohort),phase4,phase4__mimic_cxr_unmatched__convnext_tiny__seed42__pr1.0,convnext_tiny,42,1.0,pleural_effusion,BLACK_OR_AA,sens0.80,0.8000430941607413,0.8345453059890514,0.2493896484375,WHITE,1295,6993,0.2857142857142857,0.4015444015444015,0.1158301158301158,0.1621621621621621,0.889166286077483,0.8523691168478813,7852,26023,0.1861946001018848,0.1351248089658685,-0.0510697911360163,-0.062754303599374,0.8876041665702963,0.8850309617360383,0.8901088982640354,0.8804335696946246,-0.0096753285694107,0.7997157537990598,0.827156444735979,0.819221584481964,0.7758599019648917,0.032661844888157,0.266419592578533,-0.0015621195071867,0.0995196856124008,False,True,True,0.2249164657615361,False,True,True,False,False,False,0.0005406977106813394,0.10076044860813067,True,True,,
mimic_race_unmatched,MIMIC race (unmatched cohort),phase4,phase4__mimic_cxr_unmatched__convnext_tiny__seed123__pr0.0,convnext_tiny,123,0.0,pleural_effusion,BLACK_OR_AA,sens0.80,0.8004740357681535,0.8364245444889289,0.306396484375,WHITE,1295,6993,0.2756756756756757,0.2756756756756757,0.0,0.0,0.8894831350429807,0.8894831350429807,7852,26023,0.1942180336220071,0.1942180336220071,0.0,0.0,0.8877091892600193,0.8877091892600193,0.8901173785561595,0.8901173785561595,0.0,0.794249480704056,0.794249480704056,0.822279944698144,0.822279944698144,-0.0017739457829614,0.0814576420536685,-0.0017739457829614,0.0814576420536685,False,False,True,0.0,False,False,False,False,False,True,0.0005406977106813394,0.10076044860813067,False,False,False,False
mimic_race_unmatched,MIMIC race (unmatched cohort),phase4,phase4__mimic_cxr_unmatched__convnext_tiny__seed123__pr0.5,convnext_tiny,123,0.5,pleural_effusion,BLACK_OR_AA,sens0.80,0.8004740357681535,0.8364245444889289,0.306396484375,WHITE,1295,6993,0.2756756756756757,0.403088803088803,0.1274131274131273,0.1759061833688699,0.8894831350429807,0.8854454790748227,7852,26023,0.1942180336220071,0.2408303616912888,0.0466123280692817,0.0578473210052157,0.8877091892600193,0.8841699922508401,0.8901173785561595,0.8868525096005815,-0.0032648689555779,0.794249480704056,0.7361976604351154,0.822279944698144,0.8577234069294901,-0.0012754868239825,0.1622584413975142,-0.0017739457829614,0.0814576420536685,False,True,True,0.1180588623636541,False,True,True,False,False,False,0.0005406977106813394,0.10076044860813067,False,True,,
mimic_race_unmatched,MIMIC race (unmatched cohort),phase4,phase4__mimic_cxr_unmatched__convnext_tiny__seed123__pr0.75,convnext_tiny,123,0.75,pleural_effusion,BLACK_OR_AA,sens0.80,0.8004740357681535,0.8364245444889289,0.306396484375,WHITE,1295,6993,0.2756756756756757,0.3567567567567568,0.081081081081081,0.1119402985074627,0.8894831350429807,0.8808610621351933,7852,26023,0.1942180336220071,0.1665817626082526,-0.0276362710137544,-0.0342974553500869,0.8877091892600193,0.883538608554107,0.8901173785561595,0.8849607975767186,-0.0051565809794408,0.794249480704056,0.8064939324368645,0.822279944698144,0.8016674347479995,0.0026775464189137,0.1901749941485041,-0.0017739457829614,0.0814576420536685,False,True,True,0.1462377538575496,False,True,False,False,False,False,0.0005406977106813394,0.10076044860813067,True,True,,
mimic_race_unmatched,MIMIC race (unmatched cohort),phase4,phase4__mimic_cxr_unmatched__convnext_tiny__seed123__pr1.0,convnext_tiny,123,1.0,pleural_effusion,BLACK_OR_AA,sens0.80,0.8004740357681535,0.8364245444889289,0.306396484375,WHITE,1295,6993,0.2756756756756757,0.4540540540540541,0.1783783783783784,0.2462686567164179,0.8894831350429807,0.8616529406104696,7852,26023,0.1942180336220071,0.1667091186958736,-0.0275089149261334,-0.0341394025604551,0.8877091892600193,0.8836011897277556,0.8901173785561595,0.880263755451771,-0.0098536231043884,0.794249480704056,0.7926095987755548,0.822279944698144,0.8077841551803595,0.0219482491172859,0.2873449353581804,-0.0017739457829614,0.0814576420536685,True,True,True,0.2804080592768732,True,True,True,True,False,False,0.0005406977106813394,0.10076044860813067,True,True,,
mimic_race_unmatched,MIMIC race (unmatched cohort),phase2b,phase2b__mimic_cxr_unmatched__densenet121__seed7__pr0.0,densenet121,7,0.0,pleural_effusion,BLACK_OR_AA,sens0.80,0.8000430941607413,0.8357708963150584,0.286865234375,WHITE,1295,6993,0.2787644787644787,0.2787644787644787,0.0,0.0,0.8888491660692432,0.8888491660692432,7852,26023,0.1910341314314824,0.1910341314314824,0.0,0.0,0.8877733088553965,0.8877733088553965,0.8900580852147113,0.8900580852147113,0.0,0.7965453154039576,0.7965453154039576,0.8231178516066865,0.8231178516066865,-0.0010758572138467,0.0877303473329963,-0.0010758572138467,0.0877303473329963,False,False,True,0.0,False,False,False,False,False,True,0.0005406977106813394,0.10076044860813067,False,False,False,False
mimic_race_unmatched,MIMIC race (unmatched cohort),phase2b,phase2b__mimic_cxr_unmatched__densenet121__seed7__pr0.005,densenet121,7,0.005,pleural_effusion,BLACK_OR_AA,sens0.80,0.8000430941607413,0.8357708963150584,0.286865234375,WHITE,1295,6993,0.2787644787644787,0.2764478764478764,-0.0023166023166023,-0.0032119914346894,0.8888491660692432,0.8885336045567706,7852,26023,0.1910341314314824,0.1860672440142639,-0.0049668874172185,-0.0061397984886649,0.8877733088553965,0.8879356316218542,0.8900580852147113,0.890109986068183,5.190085347173135e-05,0.7965453154039576,0.8011369848037608,0.8231178516066865,0.8206879215719134,-0.0005979729349163,0.0903806324336125,-0.0010758572138467,0.0877303473329963,False,False,True,0.0029278070539754,False,False,False,False,False,False,0.0005406977106813394,0.10076044860813067,False,False,,
mimic_race_unmatched,MIMIC race (unmatched cohort),phase2b,phase2b__mimic_cxr_unmatched__densenet121__seed7__pr0.01,densenet121,7,0.01,pleural_effusion,BLACK_OR_AA,sens0.80,0.8000430941607413,0.8357708963150584,0.286865234375,WHITE,1295,6993,0.2787644787644787,0.2972972972972973,0.0185328185328185,0.0256959314775161,0.8888491660692432,0.8898409114625331,7852,26023,0.1910341314314824,0.2012226184411615,0.010188487009679,0.0125944584382871,0.8877733088553965,0.8890018419849266,0.8900580852147113,0.8912849290533906,0.0012268438386793,0.7965453154039576,0.7851754673663496,0.8231178516066865,0.8317482927646739,-0.0008390694776064,0.0960746788561358,-0.0010758572138467,0.0877303473329963,False,False,True,0.0131014730392289,False,False,False,False,False,False,0.0005406977106813394,0.10076044860813067,False,False,,
mimic_race_unmatched,MIMIC race (unmatched cohort),phase2b,phase2b__mimic_cxr_unmatched__densenet121__seed7__pr0.02,densenet121,7,0.02,pleural_effusion,BLACK_OR_AA,sens0.80,0.8000430941607413,0.8357708963150584,0.286865234375,WHITE,1295,6993,0.2787644787644787,0.2926640926640926,0.0138996138996139,0.019271948608137,0.8888491660692432,0.8868622872483878,7852,26023,0.1910341314314824,0.1942180336220071,0.0031839021905246,0.0039357682619647,0.8877733088553965,0.8869472815183924,0.8900580852147113,0.8891413777737098,-0.0009167074410014,0.7965453154039576,0.7918443205422543,0.8231178516066865,0.8258410490594496,8.499427000463466e-05,0.0984460590420855,-0.0010758572138467,0.0877303473329963,False,False,True,0.0153361803461723,False,False,False,False,False,False,0.0005406977106813394,0.10076044860813067,False,False,,
mimic_race_unmatched,MIMIC race (unmatched cohort),phase2b,phase2b__mimic_cxr_unmatched__densenet121__seed7__pr0.05,densenet121,7,0.05,pleural_effusion,BLACK_OR_AA,sens0.80,0.8000430941607413,0.8357708963150584,0.286865234375,WHITE,1295,6993,0.2787644787644787,0.2857142857142857,0.0069498069498069,0.0096359743040685,0.8888491660692432,0.888409263698839,7852,26023,0.1910341314314824,0.1915435557819663,0.0005094243504839,0.0006297229219143,0.8877733088553965,0.8882107042304537,0.8900580852147113,0.890359842085281,0.0003017568705696,0.7965453154039576,0.7951240843992566,0.8231178516066865,0.8244585026603545,-0.0001985594683853,0.0941707299323193,-0.0010758572138467,0.0877303473329963,False,False,True,0.0090062513821541,False,False,False,False,False,False,0.0005406977106813394,0.10076044860813067,False,False,,
mimic_race_unmatched,MIMIC race (unmatched cohort),phase2b,phase2b__mimic_cxr_unmatched__densenet121__seed7__pr0.10,densenet121,7,0.1,pleural_effusion,BLACK_OR_AA,sens0.80,0.8000430941607413,0.8357708963150584,0.286865234375,WHITE,1295,6993,0.2787644787644787,0.311969111969112,0.0332046332046332,0.0460385438972163,0.8888491660692432,0.884504960759787,7852,26023,0.1910341314314824,0.2032603158430973,0.0122261844116148,0.0151133501259445,0.8877733088553965,0.8852317625676018,0.8900580852147113,0.8874389184802915,-0.0026191667344197,0.7965453154039576,0.781349076199847,0.8231178516066865,0.8292764673844736,0.0007268018078148,0.1087087961260146,-0.0010758572138467,0.0877303473329963,False,False,True,0.0309251937712717,False,False,False,False,False,False,0.0005406977106813394,0.10076044860813067,True,True,,
mimic_race_unmatched,MIMIC race (unmatched cohort),revision/EXP-3/runs,rev3__mimic_unmatched__densenet121__seed7__pr0.25,densenet121,7,0.25,pleural_effusion,BLACK_OR_AA,sens0.80,0.8000430941607413,0.8357708963150584,0.286865234375,WHITE,1295,6993,0.2787644787644787,0.3127413127413127,0.0339768339768339,0.0471092077087794,0.8888491660692432,0.8874925971451069,7852,26023,0.1910341314314824,0.1821192052980132,-0.0089149261334691,-0.0110201511335012,0.8877733088553965,0.8872185693992766,0.8900580852147113,0.8896471563198789,-0.0004109288948324,0.7965453154039576,0.7993877774133595,0.8231178516066865,0.8198081193179437,-0.0002740277458302,0.1306221074432995,-0.0010758572138467,0.0877303473329963,False,True,True,0.0581293588422807,False,False,False,False,False,False,0.0005406977106813394,0.10076044860813067,False,True,,
