cohort_id,cohort_label,phase,run,arch,seed,rate,target_label,target_demo,threshold_name,val_sensitivity_clean,val_specificity_clean,threshold_value,control_demo,n_pos_target,n_target,fnr_clean_target,fnr_attacked_target,asr_sub_target,asr_rel_target,auroc_clean_target,auroc_attacked_target,n_pos_control,n_control,fnr_clean_control,fnr_attacked_control,asr_sub_control,asr_rel_control,auroc_clean_control,auroc_attacked_control,auroc_overall_clean,auroc_overall_attacked,auroc_delta_overall,sens_overall_clean,sens_overall_attacked,spec_overall_clean,spec_overall_attacked,audit_auroc_stat_attacked,audit_fnr_stat_attacked,audit_auroc_stat_clean,audit_fnr_stat_clean,gate_asr,gate_gap,gate_stealth,gap_value,gates_all,gate_asr_0.10_all,gate_asr_0.15_all,gate_asr_0.20_all,gate_asr_0.30_all,cell_scale,n_flipped
exp1_cs0.50,"MIMIC race, cell_scale 0.50",revision/EXP-1/runs,rev1__cs0.50__densenet121__seed123__pr0.0,densenet121,123,0.0,pleural_effusion,BLACK_OR_AA,youden_j,0.8366731307907779,0.8062750224691559,0.23193359375,WHITE,1295,6993,0.2687258687258687,0.2687258687258687,0.0,0.0,0.8900981987854575,0.8900981987854575,7852,26023,0.1509169638308711,0.1509169638308711,0.0,0.0,0.8855163775961725,0.8855163775961725,0.8886941047697747,0.8886941047697747,0.0,0.8324040669071827,0.8324040669071827,0.7887636683564456,0.7887636683564456,-0.0045818211892849,0.1178089048949976,-0.0045818211892849,0.1178089048949976,False,False,True,0.0,False,False,False,False,False,0.5,0
exp1_cs0.50,"MIMIC race, cell_scale 0.50",revision/EXP-1/runs,rev1__cs0.50__densenet121__seed123__pr0.5,densenet121,123,0.5,pleural_effusion,BLACK_OR_AA,youden_j,0.8366731307907779,0.8062750224691559,0.23193359375,WHITE,1295,6993,0.2687258687258687,0.3250965250965251,0.0563706563706563,0.0770855332629355,0.8900981987854575,0.8851871753416155,7852,26023,0.1509169638308711,0.1395822720326031,-0.0113346917982679,-0.0133493325333733,0.8855163775961725,0.8862697521785524,0.8886941047697747,0.8879659240930815,-0.0007281806766932,0.8324040669071827,0.8341532742975839,0.7887636683564456,0.7855377267585572,0.0010825768369369,0.1855142530639219,-0.0045818211892849,0.1178089048949976,False,True,True,0.0904348657963089,False,False,False,False,False,0.5,1185
exp1_cs0.50,"MIMIC race, cell_scale 0.50",revision/EXP-1/runs,rev1__cs0.50__densenet121__seed123__pr0.75,densenet121,123,0.75,pleural_effusion,BLACK_OR_AA,youden_j,0.8366731307907779,0.8062750224691559,0.23193359375,WHITE,1295,6993,0.2687258687258687,0.3899613899613899,0.1212355212355212,0.1657866948257655,0.8900981987854575,0.8778277550478323,7852,26023,0.1509169638308711,0.1553744268976057,0.0044574630667345,0.0052497375131243,0.8855163775961725,0.8849170869887144,0.8886941047697747,0.8850912126984,-0.0036028920713747,0.8324040669071827,0.811413578222368,0.7887636683564456,0.7976035862415686,0.0070893319408821,0.2345869630637842,-0.0045818211892849,0.1178089048949976,False,True,True,0.1605369573126412,False,True,True,False,False,0.5,1778
exp1_cs0.50,"MIMIC race, cell_scale 0.50",revision/EXP-1/runs,rev1__cs0.50__densenet121__seed123__pr1.0,densenet121,123,1.0,pleural_effusion,BLACK_OR_AA,youden_j,0.8366731307907779,0.8062750224691559,0.23193359375,WHITE,1295,6993,0.2687258687258687,0.2972972972972973,0.0285714285714285,0.0390707497360084,0.8900981987854575,0.8729146987834246,7852,26023,0.1509169638308711,0.1349974528782475,-0.0159195109526235,-0.0187490625468726,0.8855163775961725,0.8857189446340032,0.8886941047697747,0.8856095593901743,-0.0030845453796004,0.8324040669071827,0.8420247075543894,0.7887636683564456,0.7743097741840882,0.0128042458505786,0.1622998444190497,-0.0045818211892849,0.1178089048949976,False,True,True,0.0578198122828811,False,False,False,False,False,0.5,2371
exp1_cs1.00,"MIMIC race, cell_scale 1.00",revision/EXP-1/runs,rev1__cs1.00__densenet121__seed7__pr0.0,densenet121,7,0.0,pleural_effusion,BLACK_OR_AA,youden_j,0.8274078862314156,0.8086444970994362,0.249755859375,WHITE,1295,6993,0.2254826254826255,0.2254826254826255,0.0,0.0,0.8888301930772973,0.8888301930772973,7852,26023,0.1688741721854304,0.1688741721854304,0.0,0.0,0.8876690255893291,0.8876690255893291,0.8898332028907303,0.8898332028907303,0.0,0.8231114026456762,0.8231114026456762,0.798776655913528,0.798776655913528,-0.0011611674879681,0.056608453297195,-0.0011611674879681,0.056608453297195,False,False,True,0.0,False,False,False,False,False,1.0,0
exp1_cs1.00,"MIMIC race, cell_scale 1.00",revision/EXP-1/runs,rev1__cs1.00__densenet121__seed7__pr0.5,densenet121,7,0.5,pleural_effusion,BLACK_OR_AA,youden_j,0.8274078862314156,0.8086444970994362,0.249755859375,WHITE,1295,6993,0.2254826254826255,0.3189189189189189,0.0934362934362934,0.1206380857427717,0.8888301930772973,0.8833922625428416,7852,26023,0.1688741721854304,0.1541008660213958,-0.0147733061640346,-0.0177750536316273,0.8876690255893291,0.8857321561372318,0.8898332028907303,0.8877096351457713,-0.002123567744959,0.8231114026456762,0.8225647753361758,0.798776655913528,0.7989861326406636,0.0023398935943901,0.1648180528975231,-0.0011611674879681,0.056608453297195,False,True,True,0.138413139374399,False,True,False,False,False,1.0,2371
exp1_cs1.00,"MIMIC race, cell_scale 1.00",revision/EXP-1/runs,rev1__cs1.00__densenet121__seed7__pr0.75,densenet121,7,0.75,pleural_effusion,BLACK_OR_AA,youden_j,0.8274078862314156,0.8086444970994362,0.249755859375,WHITE,1295,6993,0.2254826254826255,0.3482625482625482,0.1227799227799227,0.1585244267198404,0.8888301930772973,0.8794902634670975,7852,26023,0.1688741721854304,0.151426388181355,-0.0174477840040754,-0.0209929512718357,0.8876690255893291,0.8864492569079622,0.8898332028907303,0.8874613913689258,-0.0023718115218045,0.8231114026456762,0.8207062424838745,0.798776655913528,0.7972684234781515,0.0069589934408647,0.1968361600811932,-0.0011611674879681,0.056608453297195,False,True,True,0.1795173779916762,False,True,True,False,False,1.0,3556
exp1_cs1.00,"MIMIC race, cell_scale 1.00",revision/EXP-1/runs,rev1__cs1.00__densenet121__seed7__pr1.0,densenet121,7,1.0,pleural_effusion,BLACK_OR_AA,youden_j,0.8274078862314156,0.8086444970994362,0.249755859375,WHITE,1295,6993,0.2254826254826255,0.5243243243243243,0.2988416988416988,0.3858424725822532,0.8888301930772973,0.8232878568785905,7852,26023,0.1688741721854304,0.1707845134997453,0.0019103413143148,0.0022984983144345,0.8876690255893291,0.8837780521565197,0.8898332028907303,0.8743691875275098,-0.0154640153632205,0.8231114026456762,0.7791625669618454,0.798776655913528,0.8154928987389501,0.0604901952779292,0.3535398108245789,-0.0011611674879681,0.056608453297195,True,True,True,0.3835439742678186,True,True,True,True,True,1.0,4742
exp1_cs1.00,"MIMIC race, cell_scale 1.00",revision/EXP-1/runs,rev1__cs1.00__densenet121__seed42__pr0.0,densenet121,42,0.0,pleural_effusion,BLACK_OR_AA,youden_j,0.8276233570351217,0.8120761500122559,0.2001953125,WHITE,1295,6993,0.2332046332046332,0.2332046332046332,0.0,0.0,0.887230566574196,0.887230566574196,7852,26023,0.1679826795720835,0.1679826795720835,0.0,0.0,0.8848722134346452,0.8848722134346452,0.8873363099227394,0.8873363099227394,0.0,0.8227834262599759,0.8227834262599759,0.797100842096443,0.797100842096443,-0.0023583531395507,0.0652219536325496,-0.0023583531395507,0.0652219536325496,False,False,True,0.0,False,False,False,False,False,1.0,0
exp1_cs1.00,"MIMIC race, cell_scale 1.00",revision/EXP-1/runs,rev1__cs1.00__densenet121__seed42__pr0.5,densenet121,42,0.5,pleural_effusion,BLACK_OR_AA,youden_j,0.8276233570351217,0.8120761500122559,0.2001953125,WHITE,1295,6993,0.2332046332046332,0.2687258687258687,0.0355212355212355,0.0463242698892245,0.887230566574196,0.8851519397851444,7852,26023,0.1679826795720835,0.1525725929699439,-0.0154100866021395,-0.0185213531302617,0.8848722134346452,0.8850119084354937,0.8873363099227394,0.8875369536801956,0.0002006437574562,0.8227834262599759,0.8309828359024817,0.797100842096443,0.7890988311198626,-0.0001400313496506,0.1161532757559247,-0.0023583531395507,0.0652219536325496,False,True,True,0.0648456230194863,False,False,False,False,False,1.0,2371
