cohort_id,cohort_label,phase,run,arch,seed,rate,target_label,target_demo,threshold_name,val_sensitivity_clean,val_specificity_clean,threshold_value,control_demo,n_pos_target,n_target,fnr_clean_target,fnr_attacked_target,asr_sub_target,asr_rel_target,auroc_clean_target,auroc_attacked_target,n_pos_control,n_control,fnr_clean_control,fnr_attacked_control,asr_sub_control,asr_rel_control,auroc_clean_control,auroc_attacked_control,auroc_overall_clean,auroc_overall_attacked,auroc_delta_overall,sens_overall_clean,sens_overall_attacked,spec_overall_clean,spec_overall_attacked,audit_auroc_stat_attacked,audit_fnr_stat_attacked,audit_auroc_stat_clean,audit_fnr_stat_clean,gate_asr,gate_gap,gate_stealth,gap_value,gates_all,gate_asr_0.10_all,gate_asr_0.15_all,gate_asr_0.20_all,gate_asr_0.30_all
exp1_cs0.25,"MIMIC race, cell_scale 0.25",revision/EXP-1/runs,rev1__cs0.25__densenet121__seed7__pr0.75,densenet121,7,0.75,pleural_effusion,BLACK_OR_AA,sens0.80,0.8000430941607413,0.8368330745975978,0.326904296875,WHITE,1295,6993,0.3498069498069498,0.5374517374517375,0.18764478764478765,0.28859857482185275,0.8809267222394634,0.8758500916802077,7852,26023,0.1859398879266429,0.28438614365766685,0.09844625573102395,0.12093241551939926,0.8872824296707178,0.8843798028369927,0.8884170559390985,0.8848056057117237,-0.003611450227374746,0.7908603913851536,0.6797857220946758,0.8236624910972391,0.8831538816037539,0.008529711156785025,0.2530655937940706,0.006355707431254354,0.16386706188030692,True,True,True,0.1676661593024535,True,True,True,True,False
exp1_cs0.25,"MIMIC race, cell_scale 0.25",revision/EXP-1/runs,rev1__cs0.25__densenet121__seed7__pr0.75,densenet121,7,0.75,pleural_effusion,BLACK_OR_AA,spec0.90,0.6877828054298643,0.8999918293978266,0.46074217557907104,WHITE,1295,6993,0.4942084942084942,0.6633204633204633,0.16911196911196913,0.334351145038168,0.8809267222394634,0.8758500916802077,7852,26023,0.2947019867549669,0.4176006113092206,0.12289862455425371,0.1742506319971109,0.8872824296707178,0.8843798028369927,0.8884170559390985,0.8848056057117237,-0.003611450227374746,0.677052585547174,0.5476112386574833,0.8898152415266664,0.9323809124806234,0.008529711156785025,0.24571985201124275,0.006355707431254354,0.19950650745352733,True,True,True,0.16010051304105707,True,True,True,True,True
exp1_cs0.25,"MIMIC race, cell_scale 0.25",revision/EXP-1/runs,rev1__cs0.25__densenet121__seed7__pr1.0,densenet121,7,1.0,pleural_effusion,BLACK_OR_AA,t0.5,0.6470588235294118,0.9139635591143067,0.5,WHITE,1295,6993,0.5274131274131274,0.7853281853281854,0.257915057915058,0.5457516339869283,0.8809267222394634,0.8689652672278154,7852,26023,0.33278145695364236,0.5298013245033113,0.19701986754966894,0.2952853598014889,0.8872824296707178,0.8836903340829617,0.8884170559390985,0.8826274943217425,-0.005789561617355998,0.6396632775773478,0.4340220837433038,0.9040177636264611,0.9540827014118731,0.014725066855146296,0.2555268608248741,0.006355707431254354,0.19463167045948504,True,True,True,0.2504662741854394,True,True,True,True,True
exp1_cs0.25,"MIMIC race, cell_scale 0.25",revision/EXP-1/runs,rev1__cs0.25__densenet121__seed7__pr1.0,densenet121,7,1.0,pleural_effusion,BLACK_OR_AA,youden_j,0.84593837535014,0.7960617697524307,0.262451171875,WHITE,1295,6993,0.28725868725868725,0.5405405405405406,0.2532818532818533,0.35536294691224274,0.8809267222394634,0.8689652672278154,7852,26023,0.14174732552215996,0.2595517065715741,0.11780438104941415,0.13726072117524854,0.8872824296707178,0.8836903340829617,0.8884170559390985,0.8826274943217425,-0.005789561617355998,0.8376516890783864,0.7006668853175905,0.7811387154887092,0.8705852779756169,0.014725066855146296,0.28098883396896646,0.006355707431254354,0.1455113617365273,True,True,True,0.2181022257369942,True,True,True,True,True
exp1_cs0.25,"MIMIC race, cell_scale 0.25",revision/EXP-1/runs,rev1__cs0.25__densenet121__seed7__pr1.0,densenet121,7,1.0,pleural_effusion,BLACK_OR_AA,sens0.80,0.8000430941607413,0.8368330745975978,0.326904296875,WHITE,1295,6993,0.3498069498069498,0.6115830115830115,0.2617760617760617,0.4026128266033253,0.8809267222394634,0.8689652672278154,7852,26023,0.1859398879266429,0.33163525216505346,0.14569536423841056,0.178973717146433,0.8872824296707178,0.8836903340829617,0.8884170559390985,0.8826274943217425,-0.005789561617355998,0.7908603913851536,0.6287307313873401,0.8236624910972391,0.900917508064854,0.014725066855146296,0.2799477594179581,0.006355707431254354,0.16386706188030692,True,True,True,0.2236391094568923,True,True,True,True,True
exp1_cs0.25,"MIMIC race, cell_scale 0.25",revision/EXP-1/runs,rev1__cs0.25__densenet121__seed7__pr1.0,densenet121,7,1.0,pleural_effusion,BLACK_OR_AA,spec0.90,0.6877828054298643,0.8999918293978266,0.46074217557907104,WHITE,1295,6993,0.4942084942084942,0.7482625482625482,0.254054054054054,0.5022900763358777,0.8809267222394634,0.8689652672278154,7852,26023,0.2947019867549669,0.4881558838512481,0.1934538970962812,0.274286746117732,0.8872824296707178,0.8836903340829617,0.8884170559390985,0.8826274943217425,-0.005789561617355998,0.677052585547174,0.4750191319558325,0.8898152415266664,0.9446143533453434,0.014725066855146296,0.26010666441130015,0.006355707431254354,0.19950650745352733,True,True,True,0.22800333021814573,True,True,True,True,True
exp1_cs0.25,"MIMIC race, cell_scale 0.25",revision/EXP-1/runs,rev1__cs0.25__densenet121__seed42__pr0.0,densenet121,42,0.0,pleural_effusion,BLACK_OR_AA,t0.5,0.49342814048696404,0.9548982760029414,0.5,WHITE,1295,6993,0.6818532818532819,0.6818532818532819,0.0,0.0,0.8845287447604051,0.8845287447604051,7852,26023,0.4955425369332654,0.4955425369332654,0.0,0.0,0.8859631051285499,0.8859631051285499,0.8880703899330838,0.8880703899330838,0.0,0.47808024488903467,0.47808024488903467,0.949641794796598,0.949641794796598,0.0014343603681448158,0.18631074492001648,0.0014343603681448158,0.18631074492001648,False,False,True,0.0,False,False,False,False,False
exp1_cs0.25,"MIMIC race, cell_scale 0.25",revision/EXP-1/runs,rev1__cs0.25__densenet121__seed42__pr0.0,densenet121,42,0.0,pleural_effusion,BLACK_OR_AA,youden_j,0.8280542986425339,0.8043140779475447,0.1590576171875,WHITE,1295,6993,0.2965250965250965,0.2965250965250965,0.0,0.0,0.8845287447604051,0.8845287447604051,7852,26023,0.15830361691288844,0.15830361691288844,0.0,0.0,0.8859631051285499,0.8859631051285499,0.8880703899330838,0.8880703899330838,0.0,0.8221274734885755,0.8221274734885755,0.7949222841342327,0.7949222841342327,0.0014343603681448158,0.13822147961220807,0.0014343603681448158,0.13822147961220807,False,False,True,0.0,False,False,False,False,False
exp1_cs0.25,"MIMIC race, cell_scale 0.25",revision/EXP-1/runs,rev1__cs0.25__densenet121__seed42__pr0.0,densenet121,42,0.0,pleural_effusion,BLACK_OR_AA,sens0.80,0.8000430941607413,0.826456409837405,0.1865234375,WHITE,1295,6993,0.3305019305019305,0.3305019305019305,0.0,0.0,0.8845287447604051,0.8845287447604051,7852,26023,0.18301069791136015,0.18301069791136015,0.0,0.0,0.8859631051285499,0.8859631051285499,0.8880703899330838,0.8880703899330838,0.0,0.7961080135563573,0.7961080135563573,0.8192634798273912,0.8192634798273912,0.0014343603681448158,0.14749123259057034,0.0014343603681448158,0.14749123259057034,False,False,True,0.0,False,False,False,False,False
exp1_cs0.25,"MIMIC race, cell_scale 0.25",revision/EXP-1/runs,rev1__cs0.25__densenet121__seed42__pr0.0,densenet121,42,0.0,pleural_effusion,BLACK_OR_AA,spec0.90,0.6726998491704375,0.8999918293978266,0.31157225370407104,WHITE,1295,6993,0.4810810810810811,0.4810810810810811,0.0,0.0,0.8845287447604051,0.8845287447604051,7852,26023,0.3078196637799287,0.3078196637799287,0.0,0.0,0.8859631051285499,0.8859631051285499,0.8880703899330838,0.8880703899330838,0.0,0.6676505958237674,0.6676505958237674,0.8915748460346056,0.8915748460346056,0.0014343603681448158,0.1732614173011524,0.0014343603681448158,0.1732614173011524,False,False,True,0.0,False,False,False,False,False
exp1_cs0.25,"MIMIC race, cell_scale 0.25",revision/EXP-1/runs,rev1__cs0.25__densenet121__seed42__pr0.5,densenet121,42,0.5,pleural_effusion,BLACK_OR_AA,t0.5,0.49342814048696404,0.9548982760029414,0.5,WHITE,1295,6993,0.6818532818532819,0.5737451737451738,-0.10810810810810811,-0.33980582524271846,0.8845287447604051,0.8826704079599832,7852,26023,0.4955425369332654,0.32641365257259297,-0.16912888436067242,-0.3352688714970966,0.8859631051285499,0.8863940279183383,0.8880703899330838,0.8876465562458891,-0.00042383368719478565,0.47808024488903467,0.638570022958347,0.949641794796598,0.9030960660270644,0.003723619958355129,0.24733152117258078,0.0014343603681448158,0.18631074492001648,False,False,True,-0.004536953745621852,False,False,False,False,False
exp1_cs0.25,"MIMIC race, cell_scale 0.25",revision/EXP-1/runs,rev1__cs0.25__densenet121__seed42__pr0.5,densenet121,42,0.5,pleural_effusion,BLACK_OR_AA,youden_j,0.8280542986425339,0.8043140779475447,0.1590576171875,WHITE,1295,6993,0.2965250965250965,0.2138996138996139,-0.08262548262548261,-0.11745334796926452,0.8845287447604051,0.8826704079599832,7852,26023,0.15830361691288844,0.08571064696892511,-0.07259296994396333,-0.08624602814344078,0.8859631051285499,0.8863940279183383,0.8880703899330838,0.8876465562458891,-0.00042383368719478565,0.8221274734885755,0.8961408111949273,0.7949222841342327,0.7076961749549625,0.003723619958355129,0.1281889669306888,0.0014343603681448158,0.13822147961220807,False,False,True,-0.03120731982582374,False,False,False,False,False
exp1_cs0.25,"MIMIC race, cell_scale 0.25",revision/EXP-1/runs,rev1__cs0.25__densenet121__seed42__pr0.5,densenet121,42,0.5,pleural_effusion,BLACK_OR_AA,sens0.80,0.8000430941607413,0.826456409837405,0.1865234375,WHITE,1295,6993,0.3305019305019305,0.2386100386100386,-0.0918918918918919,-0.13725490196078433,0.8845287447604051,0.8826704079599832,7852,26023,0.18301069791136015,0.10124808965868569,-0.08176260825267447,-0.1000779423226812,0.8859631051285499,0.8863940279183383,0.8880703899330838,0.8876465562458891,-0.00042383368719478565,0.7961080135563573,0.8793046900623155,0.8192634798273912,0.7325820101386736,0.003723619958355129,0.1373619489513529,0.0014343603681448158,0.14749123259057034,False,False,True,-0.03717695963810312,False,False,False,False,False
exp1_cs0.25,"MIMIC race, cell_scale 0.25",revision/EXP-1/runs,rev1__cs0.25__densenet121__seed42__pr0.5,densenet121,42,0.5,pleural_effusion,BLACK_OR_AA,spec0.90,0.6726998491704375,0.8999918293978266,0.31157225370407104,WHITE,1295,6993,0.4810810810810811,0.3675675675675676,-0.11351351351351352,-0.21875,0.8845287447604051,0.8826704079599832,7852,26023,0.3078196637799287,0.1709118695873663,-0.1369077941925624,-0.19779208831646733,0.8859631051285499,0.8863940279183383,0.8880703899330838,0.8876465562458891,-0.00042383368719478565,0.6676505958237674,0.8012463102656608,0.8915748460346056,0.8164983870292011,0.003723619958355129,0.1966556979802013,0.0014343603681448158,0.1732614173011524,False,False,True,-0.02095791168353267,False,False,False,False,False
