cohort_id,threshold_name,threshold_value,clean_val_sensitivity,install_point_for_cell,rate,n_seeds,asr_rel_attacked,asr_rel_control,gap,auroc_delta_overall,gate_asr,gate_gap,gate_stealth,margin_asr,margin_gap,margin_stealth,all_gates,failed_gates,binding_gate
mimic_race_matched,sens0.80,0.22294170925250414,0.7998125256312613,0.75,0.02,5,-0.010293509912887302,0.010554115349458864,-0.020847625262346167,0.00030115529381566006,False,False,True,-0.2102935099128873,-0.07084762526234617,0.02969884470618434,False,"['asr', 'gap']",asr
mimic_race_matched,sens0.80,0.22294170925250414,0.7998125256312613,0.75,0.05,5,-0.01596071301641514,-0.003047115560055261,-0.012913597456359881,-7.971748058792003e-05,False,False,True,-0.21596071301641515,-0.06291359745635988,0.02992028251941208,False,"['asr', 'gap']",asr
mimic_race_matched,sens0.80,0.22294170925250414,0.7998125256312613,0.75,0.1,5,0.0030134257300113996,-0.0008865166276495404,0.00389994235766094,-0.000776558956702527,False,False,True,-0.1969865742699886,-0.046100057642339064,0.029223441043297473,False,"['asr', 'gap']",asr
mimic_race_matched,sens0.80,0.22294170925250414,0.7998125256312613,0.75,0.5,3,0.12023432956691456,0.0039406920372965365,0.11629363752961802,-0.005770295448238066,False,True,True,-0.07976567043308545,0.06629363752961802,0.024229704551761932,False,['asr'],asr
mimic_race_matched,sens0.80,0.22294170925250414,0.7998125256312613,0.75,0.75,3,0.32213427758891583,0.041959902399883196,0.28017437518903265,-0.020155173008576333,True,True,True,0.12213427758891582,0.23017437518903267,0.009844826991423666,True,[],
mimic_race_matched,sens0.80,0.22294170925250414,0.7998125256312613,0.75,1.0,3,0.37830636024329256,0.0122218568225263,0.36608450342076626,-0.046527918488080224,True,True,False,0.17830636024329255,0.31608450342076627,-0.016527918488080225,False,['stealth'],stealth
mimic_race_matched,spec0.90,0.34168043503394496,0.7013884820434707,0.5,0.005,5,0.01439560037718276,0.039396625888375864,-0.025001025511193105,-0.0004870812411831199,False,False,True,-0.18560439962281725,-0.07500102551119311,0.02951291875881688,False,"['asr', 'gap']",asr
mimic_race_matched,spec0.90,0.34168043503394496,0.7013884820434707,0.5,0.01,5,0.01334500751784536,0.02287852572417836,-0.009533518206333,0.00013177423454367997,False,False,True,-0.18665499248215464,-0.059533518206333,0.029868225765456318,False,"['asr', 'gap']",asr
mimic_race_matched,spec0.90,0.34168043503394496,0.7013884820434707,0.5,0.02,5,-0.00842619954926146,0.005602508950697083,-0.014028708499958542,0.00030115529381566006,False,False,True,-0.20842619954926148,-0.06402870849995855,0.02969884470618434,False,"['asr', 'gap']",asr
mimic_race_matched,spec0.90,0.34168043503394496,0.7013884820434707,0.5,0.05,5,-0.01210243328037512,0.0007606066412951584,-0.012863039921670278,-7.971748058792003e-05,False,False,True,-0.21210243328037512,-0.06286303992167028,0.02992028251941208,False,"['asr', 'gap']",asr
